frame_name;actor_name;gender;top;right;bottom;left
KleidermachenLeute-100750.jpeg;Fritz_Odemar;M;96;361;171;287
KleidermachenLeute-101313.jpeg;Fritz_Odemar;M;180;213;223;170
KleidermachenLeute-103591.jpeg;Hertha_Feiler;F;133;390;288;236
KleidermachenLeute-122728.jpeg;Fritz_Odemar;M;96;287;171;212
KleidermachenLeute-129094.jpeg;Fritz_Odemar;M;5;187;80;113
KleidermachenLeute-129094.jpeg;Fritz_Odemar;M;22;96;96;21
KleidermachenLeute-133735.jpeg;Fritz_Odemar;M;11;190;73;128
KleidermachenLeute-134417.jpeg;Fritz_Odemar;M;55;245;130;171
KleidermachenLeute-13518.jpeg;Leopold_von_Ledebur;M;136;325;226;235
KleidermachenLeute-136436.jpeg;Hertha_Feiler;F;167;489;390;266
KleidermachenLeute-137678.jpeg;Hertha_Feiler;F;167;464;390;241
KleidermachenLeute-138077.jpeg;Fritz_Odemar;M;142;439;365;216
KleidermachenLeute-146833.jpeg;Fritz_Odemar;M;175;516;218;472
KleidermachenLeute-14763.jpeg;Leopold_von_Ledebur;M;88;361;163;287
KleidermachenLeute-23264.jpeg;Erich_Ponto;M;155;444;229;370
KleidermachenLeute-40842.jpeg;Fritz_Odemar;M;214;261;257;218
KleidermachenLeute-5170.jpeg;Fritz_Odemar;M;136;446;188;394
KleidermachenLeute-55708.jpeg;Fritz_Odemar;M;110;454;239;325
KleidermachenLeute-56117.jpeg;Fritz_Odemar;M;133;476;288;322
KleidermachenLeute-56906.jpeg;Fritz_Odemar;M;146;245;236;155
KleidermachenLeute-56977.jpeg;Fritz_Odemar;M;205;543;267;481
KleidermachenLeute-57502.jpeg;Fritz_Odemar;M;196;287;271;212
KleidermachenLeute-70602.jpeg;Fritz_Odemar;M;66;364;156;275
KleidermachenLeute-70683.jpeg;Fritz_Odemar;M;56;354;146;265
KleidermachenLeute-71683.jpeg;Fritz_Odemar;M;106;225;196;135
KleidermachenLeute-73744.jpeg;Fritz_Odemar;M;110;282;239;153
KleidermachenLeute-73994.jpeg;Fritz_Odemar;M;126;205;216;116
KleidermachenLeute-74244.jpeg;Fritz_Odemar;M;96;255;186;165
KleidermachenLeute-74467.jpeg;Fritz_Odemar;M;126;245;216;155
KleidermachenLeute-74732.jpeg;Fritz_Odemar;M;116;245;206;155
KleidermachenLeute-77133.jpeg;Fritz_Odemar;M;245;384;335;295
KleidermachenLeute-77372.jpeg;Fritz_Odemar;M;63;179;138;104
KleidermachenLeute-77622.jpeg;Fritz_Odemar;M;106;394;196;305
KleidermachenLeute-79402.jpeg;Fritz_Odemar;M;128;139;235;32
KleidermachenLeute-79586.jpeg;Fritz_Odemar;M;110;139;239;10
KleidermachenLeute-79733.jpeg;Fritz_Odemar;M;110;139;239;10
KleidermachenLeute-84966.jpeg;Fritz_Odemar;M;72;278;146;204
KleidermachenLeute-87340.jpeg;Fritz_Odemar;M;146;199;190;156
KleidermachenLeute-91158.jpeg;Fritz_Odemar;M;72;250;124;199
KleidermachenLeute-92042.jpeg;Fritz_Odemar;M;96;497;225;368
KleidermachenLeute-92292.jpeg;Fritz_Odemar;M;82;511;211;382
KleidermachenLeute-96505.jpeg;Fritz_Odemar;M;76;424;166;335
KleidermachenLeute-98129.jpeg;Fritz_Odemar;M;104;342;211;235
KleidermachenLeute-99667.jpeg;Fritz_Odemar;M;96;354;225;225
