frame_name;actor_name;gender;top;right;bottom;left
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-10368.jpeg;Leo_Peukert;M;39;252;101;190
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-104320.jpeg;Zarah_Leander;F;147;279;199;227
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-104320.jpeg;Ludwig_Schmitz;M;185;319;228;275
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-105600.jpeg;Lotte_Werkmeister;F;79;165;122;122
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-105600.jpeg;Lotte_Werkmeister;F;70;275;113;232
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-106624.jpeg;Karl_Martell;M;106;293;142;257
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-107648.jpeg;Fritz_Odemar;M;42;269;78;233
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-107776.jpeg;Werner_Pledath;M;49;337;101;285
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-109312.jpeg;Fritz_Odemar;M;122;341;158;305
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-110464.jpeg;Fritz_Odemar;M;61;170;113;118
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-110720.jpeg;Ekkehard_Arendt;M;55;383;107;331
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-111360.jpeg;Albert_Lippert;M;72;175;124;124
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-111616.jpeg;Hans_Junkermann;M;103;232;146;189
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-112000.jpeg;Max_Paulsen_Peter_Peterson;M;103;400;146;357
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-112000.jpeg;Charlotte_Schellhorn;F;108;309;151;266
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-112128.jpeg;Albert_Lippert;M;90;152;141;101
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-112640.jpeg;Leo_Peukert;M;94;223;137;180
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-112896.jpeg;Reinhold_Bernt;M;67;170;118;118
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-112896.jpeg;Leo_Peukert;M;67;227;118;175
DergeheimnisvolleMisterXRalphArthurRobertsHermannThimigMadyRahlEugenRex-116224.jpeg;Fritz_Odemar;M;70;160;113;117
