frame_name;actor_name;gender;top;right;bottom;left
DergroeSchattenHeinrichGeorge-100130.jpeg;Heinrich_George;M;30;373;184;218
DergroeSchattenHeinrichGeorge-100380.jpeg;Heinrich_George;M;30;373;184;218
DergroeSchattenHeinrichGeorge-100679.jpeg;Heinrich_George;M;81;253;236;98
DergroeSchattenHeinrichGeorge-100679.jpeg;Will_Quadflieg;M;64;476;219;322
DergroeSchattenHeinrichGeorge-101259.jpeg;Heidemarie_Hatheyer;F;93;390;316;167
DergroeSchattenHeinrichGeorge-101453.jpeg;Heinrich_George;M;57;510;242;324
DergroeSchattenHeinrichGeorge-101453.jpeg;Will_Quadflieg;M;64;270;219;115
DergroeSchattenHeinrichGeorge-101857.jpeg;Heidemarie_Hatheyer;F;93;390;316;167
DergroeSchattenHeinrichGeorge-102882.jpeg;Heidemarie_Hatheyer;F;116;201;270;46
DergroeSchattenHeinrichGeorge-102882.jpeg;Will_Quadflieg;M;64;459;219;304
DergroeSchattenHeinrichGeorge-103242.jpeg;Heidemarie_Hatheyer;F;98;356;253;201
DergroeSchattenHeinrichGeorge-103368.jpeg;Will_Quadflieg;M;81;287;236;132
DergroeSchattenHeinrichGeorge-103824.jpeg;Heidemarie_Hatheyer;F;139;239;268;110
DergroeSchattenHeinrichGeorge-103983.jpeg;Heidemarie_Hatheyer;F;53;282;182;153
DergroeSchattenHeinrichGeorge-10542.jpeg;Heidemarie_Hatheyer;F;217;315;440;92
DergroeSchattenHeinrichGeorge-106405.jpeg;Marina_von_Ditmar;F;54;453;90;417
DergroeSchattenHeinrichGeorge-10693.jpeg;Heidemarie_Hatheyer;F;171;319;439;52
DergroeSchattenHeinrichGeorge-107474.jpeg;Will_Quadflieg;M;56;384;146;295
DergroeSchattenHeinrichGeorge-110969.jpeg;Heinrich_George;M;76;424;166;335
DergroeSchattenHeinrichGeorge-111009.jpeg;Heidemarie_Hatheyer;F;116;322;270;167
DergroeSchattenHeinrichGeorge-111105.jpeg;Heinrich_George;M;57;386;242;201
DergroeSchattenHeinrichGeorge-111153.jpeg;Heidemarie_Hatheyer;F;133;322;288;167
DergroeSchattenHeinrichGeorge-111451.jpeg;Heinrich_George;M;64;373;219;218
DergroeSchattenHeinrichGeorge-111604.jpeg;Heinrich_George;M;57;386;242;201
DergroeSchattenHeinrichGeorge-111666.jpeg;Heidemarie_Hatheyer;F;98;287;253;132
DergroeSchattenHeinrichGeorge-112788.jpeg;Marina_von_Ditmar;F;101;400;153;348
DergroeSchattenHeinrichGeorge-113038.jpeg;Marina_von_Ditmar;F;101;460;163;398
DergroeSchattenHeinrichGeorge-113795.jpeg;Marina_von_Ditmar;F;68;462;175;354
DergroeSchattenHeinrichGeorge-11484.jpeg;Heinrich_George;M;128;426;235;318
DergroeSchattenHeinrichGeorge-115079.jpeg;Heinrich_George;M;80;282;187;175
