frame_name;actor_name;gender;top;right;bottom;left
liebelei-102151.jpeg;Reinhold_Bernt;M;39;335;101;273
liebelei-102301.jpeg;Wolfgang_Liebeneiner;M;30;337;105;262
liebelei-102451.jpeg;Wolfgang_Liebeneiner;M;30;328;105;254
liebelei-102601.jpeg;Wolfgang_Liebeneiner;M;30;312;105;237
liebelei-105901.jpeg;Edith_Oss;F;38;287;113;212
liebelei-106351.jpeg;Hansi_Knoteck;F;68;247;175;139
liebelei-106501.jpeg;Hansi_Knoteck;F;53;253;182;124
liebelei-106576.jpeg;Hansi_Knoteck;F;56;235;163;127
liebelei-106726.jpeg;Martha_Ziegler;F;68;247;175;139
liebelei-106876.jpeg;Martha_Ziegler;F;86;265;176;175
liebelei-107026.jpeg;Martha_Ziegler;F;53;268;182;139
liebelei-107176.jpeg;Martha_Ziegler;F;80;259;187;151
liebelei-107401.jpeg;Hansi_Knoteck;F;56;235;163;127
liebelei-107551.jpeg;Martha_Ziegler;F;39;253;168;124
liebelei-107701.jpeg;Hansi_Knoteck;F;56;247;163;139
liebelei-107851.jpeg;Martha_Ziegler;F;56;247;163;139
liebelei-108001.jpeg;Angela_Salloker;F;56;247;163;139
liebelei-108901.jpeg;Else_Elster;F;127;199;170;156
liebelei-115951.jpeg;Martha_Ziegler;F;122;232;184;170
liebelei-116476.jpeg;Angela_Salloker;F;86;275;176;185
liebelei-116626.jpeg;Martha_Ziegler;F;80;318;187;211
liebelei-116776.jpeg;Martha_Ziegler;F;82;325;211;196
liebelei-116926.jpeg;Martha_Ziegler;F;64;339;219;184
liebelei-117151.jpeg;Martha_Ziegler;F;81;356;236;201
liebelei-117301.jpeg;Martha_Ziegler;F;81;339;236;184
liebelei-117451.jpeg;Martha_Ziegler;F;98;322;253;167
liebelei-117601.jpeg;Martha_Ziegler;F;81;356;236;201
liebelei-117751.jpeg;Martha_Ziegler;F;98;373;253;218
liebelei-117826.jpeg;Martha_Ziegler;F;81;339;236;184
liebelei-117976.jpeg;Martha_Ziegler;F;98;339;253;184
liebelei-118126.jpeg;Martha_Ziegler;F;64;322;219;167
liebelei-118276.jpeg;Martha_Ziegler;F;82;311;211;182
liebelei-118426.jpeg;Martha_Ziegler;F;81;339;236;184
liebelei-118651.jpeg;Martha_Ziegler;F;82;296;211;167
liebelei-118801.jpeg;Martha_Ziegler;F;81;339;236;184
liebelei-118951.jpeg;Angela_Salloker;F;81;339;236;184
liebelei-119101.jpeg;Martha_Ziegler;F;81;339;236;184
liebelei-119251.jpeg;Martha_Ziegler;F;96;311;225;182
liebelei-119326.jpeg;Martha_Ziegler;F;81;322;236;167
liebelei-119476.jpeg;Martha_Ziegler;F;82;282;211;153
liebelei-15226.jpeg;Reinhold_Bernt;M;31;199;74;156
liebelei-15226.jpeg;Ursula_Grabley;F;170;319;214;275
liebelei-15526.jpeg;Ursula_Grabley;F;76;215;166;126
liebelei-15901.jpeg;Werner_Scharf;M;42;137;78;101
liebelei-17551.jpeg;Willy_Eichberger;M;20;181;72;129
liebelei-18901.jpeg;Martha_Ziegler;F;82;365;118;329
liebelei-22051.jpeg;Fritz_Odemar;M;39;328;101;266
liebelei-22201.jpeg;Lien_Deyers;F;79;151;122;108
liebelei-22351.jpeg;Vilma_Bekendorf;F;78;213;114;177
liebelei-22351.jpeg;Angela_Salloker;F;79;59;122;16
liebelei-22576.jpeg;Hans_Unterkircher;M;74;181;110;145
liebelei-22576.jpeg;Anneliese_Uhlig;F;90;69;126;33
liebelei-22801.jpeg;Angela_Salloker;F;103;88;146;45
liebelei-22951.jpeg;Inge_Landgut;F;90;112;141;60
liebelei-22951.jpeg;Lisa_Helwig;F;80;266;142;204
liebelei-23101.jpeg;Marianne_Simson;F;103;88;146;45
liebelei-23251.jpeg;Angela_Salloker;F;90;112;141;60
liebelei-23326.jpeg;Marianne_Simson;F;95;101;147;49
liebelei-23476.jpeg;Marianne_Simson;F;108;93;151;50
liebelei-23626.jpeg;Angela_Salloker;F;103;93;146;50
liebelei-23926.jpeg;Marianne_Simson;F;118;93;161;50
liebelei-26101.jpeg;Reinhold_Bernt;M;47;196;121;121
liebelei-26251.jpeg;Hansi_Knoteck;F;95;170;147;118
liebelei-26476.jpeg;Angela_Salloker;F;80;187;155;113
liebelei-26626.jpeg;Reinhold_Bernt;M;73;315;135;252
liebelei-26776.jpeg;Fritz_Odemar;M;55;196;130;121
liebelei-26776.jpeg;Reinhold_Bernt;M;73;315;135;252
liebelei-26926.jpeg;Reinhold_Bernt;M;72;320;146;245
liebelei-27151.jpeg;Reinhold_Bernt;M;73;315;135;252
liebelei-27601.jpeg;Willy_Eichberger;M;63;204;138;129
liebelei-27601.jpeg;Reinhold_Bernt;M;80;320;155;245
liebelei-27751.jpeg;Albert_Lippert;M;55;212;130;137
liebelei-27751.jpeg;Reinhold_Bernt;M;80;315;142;252
liebelei-27826.jpeg;Edith_Oss;F;87;280;149;218
liebelei-29251.jpeg;Reinhold_Bernt;M;70;245;106;209
liebelei-36526.jpeg;Inge_Landgut;F;130;170;182;118
liebelei-36901.jpeg;Elisabeth_Flickenschild;F;129;176;191;114
liebelei-38251.jpeg;Martha_Ziegler;F;95;170;147;118
liebelei-38326.jpeg;Angela_Salloker;F;80;225;142;163
liebelei-45526.jpeg;Hilde_Krahl;F;54;293;90;257
liebelei-46201.jpeg;Marianne_Simson;F;54;293;90;257
liebelei-46351.jpeg;Angela_Salloker;F;50;317;86;281
liebelei-46501.jpeg;Marianne_Simson;F;46;333;82;297
liebelei-46576.jpeg;Hilde_Krahl;F;36;338;79;295
liebelei-46876.jpeg;Martha_Ziegler;F;60;352;103;309
liebelei-47026.jpeg;Marianne_Simson;F;49;371;101;319
liebelei-47176.jpeg;Clementia_Egies;F;142;223;185;180
liebelei-4726.jpeg;Werner_Scharf;M;38;400;90;348
liebelei-48676.jpeg;Hans_Albers;M;55;106;107;55
liebelei-4876.jpeg;Wolfgang_Liebeneiner;M;96;287;171;212
liebelei-4876.jpeg;Ernst_Stahl_Nachbaur;M;49;423;101;371
liebelei-5026.jpeg;Hans_Halden;M;232;259;294;197
liebelei-53101.jpeg;Hans_Unterkircher;M;126;305;162;269
liebelei-53476.jpeg;Wilma_Tatzel;F;146;218;190;175
liebelei-53626.jpeg;Else_Elster;F;159;152;211;101
liebelei-5401.jpeg;Ekkehard_Arendt;M;80;320;155;245
liebelei-54151.jpeg;Lotte_Rausch;F;132;160;175;117
liebelei-54151.jpeg;Marianne_Simson;F;142;266;185;223
liebelei-54301.jpeg;Martha_Ziegler;F;146;295;190;252
liebelei-54451.jpeg;Edith_Oss;F;142;290;185;247
liebelei-55801.jpeg;Willy_Eichberger;M;63;212;138;137
liebelei-55951.jpeg;Fritz_Odemar;M;80;229;155;154
liebelei-56101.jpeg;Albert_Lippert;M;63;204;138;129
liebelei-56251.jpeg;Willy_Eichberger;M;72;220;146;146
liebelei-57301.jpeg;Martha_Ziegler;F;96;386;171;312
liebelei-58426.jpeg;Willy_Eichberger;M;30;270;105;196
liebelei-59776.jpeg;Martha_Ziegler;F;113;254;188;179
