frame_name,actor_name,gender,top,right,bottom,left
GeheimzeichenLBWillyBirgelReneDeltgenia-100608.jpeg,Clementia_Egies,w,263,655,449,469
GeheimzeichenLBWillyBirgelReneDeltgenia-100864.jpeg,Elga_Brink,w,236,614,391,459
GeheimzeichenLBWillyBirgelReneDeltgenia-100992.jpeg,Hilde_von_Stolz,w,219,597,374,442
GeheimzeichenLBWillyBirgelReneDeltgenia-101120.jpeg,Otto_Wernicke,m,77,737,263,551
GeheimzeichenLBWillyBirgelReneDeltgenia-101248.jpeg,Otto_Wernicke,m,68,736,291,513
GeheimzeichenLBWillyBirgelReneDeltgenia-105856.jpeg,Otto_Wernicke,m,43,761,266,538
GeheimzeichenLBWillyBirgelReneDeltgenia-114432.jpeg,Marina_von_Ditmar,w,113,668,188,594
GeheimzeichenLBWillyBirgelReneDeltgenia-115584.jpeg,Brigitte_Horney,w,43,835,266,613
GeheimzeichenLBWillyBirgelReneDeltgenia-115840.jpeg,Hella_Graf,w,68,712,291,489
GeheimzeichenLBWillyBirgelReneDeltgenia-116224.jpeg,Annemarie_Korff,w,77,737,263,551
GeheimzeichenLBWillyBirgelReneDeltgenia-116352.jpeg,Hella_Graf,w,98,799,284,613
GeheimzeichenLBWillyBirgelReneDeltgenia-116608.jpeg,Hilde_Weissner,w,150,855,305,700
GeheimzeichenLBWillyBirgelReneDeltgenia-127744.jpeg,Herbert_Gernot,m,98,944,284,758
GeheimzeichenLBWillyBirgelReneDeltgenia-127872.jpeg,Herbert_Gernot,m,118,861,304,675
GeheimzeichenLBWillyBirgelReneDeltgenia-157824.jpeg,Willy_Birgel,m,139,593,325,407
GeheimzeichenLBWillyBirgelReneDeltgenia-157952.jpeg,Willy_Birgel,m,139,613,325,428
GeheimzeichenLBWillyBirgelReneDeltgenia-163072.jpeg,Hubert_von_Meyerinck,m,168,798,297,669
GeheimzeichenLBWillyBirgelReneDeltgenia-44032.jpeg,Hilde_von_Stolz,w,94,584,156,522
GeheimzeichenLBWillyBirgelReneDeltgenia-45440.jpeg,Julia_Serda,w,139,769,268,640
GeheimzeichenLBWillyBirgelReneDeltgenia-56448.jpeg,Otto_Wernicke,m,142,795,409,527
GeheimzeichenLBWillyBirgelReneDeltgenia-56832.jpeg,Otto_Wernicke,m,171,795,439,527
GeheimzeichenLBWillyBirgelReneDeltgenia-56960.jpeg,Otto_Wernicke,m,142,795,409,527
GeheimzeichenLBWillyBirgelReneDeltgenia-58112.jpeg,Otto_Wernicke,m,201,1005,387,820
GeheimzeichenLBWillyBirgelReneDeltgenia-58368.jpeg,Otto_Wernicke,m,236,941,391,786
GeheimzeichenLBWillyBirgelReneDeltgenia-62336.jpeg,Brigitte_Horney,w,116,580,270,425
GeheimzeichenLBWillyBirgelReneDeltgenia-66560.jpeg,Dorit_Kreysler,w,126,852,216,763
GeheimzeichenLBWillyBirgelReneDeltgenia-76672.jpeg,Herbert_Gernot,m,81,855,236,700
GeheimzeichenLBWillyBirgelReneDeltgenia-80512.jpeg,Elisabeth_Flickenschild,w,92,903,199,796
GeheimzeichenLBWillyBirgelReneDeltgenia-81408.jpeg,Herbert_Gernot,m,82,612,211,483
GeheimzeichenLBWillyBirgelReneDeltgenia-89728.jpeg,Dorit_Kreysler,w,251,872,303,821
GeheimzeichenLBWillyBirgelReneDeltgenia-96128.jpeg,Hella_Graf,w,98,923,284,737
