frame_name;actor_name;gender;top;right;bottom;left
DontLookUp-103234.jpeg;Rob_Morgan;M;77;655;263;469
DontLookUp-105954.jpeg;Meryl_Streep;F;63;705;384;384
DontLookUp-107374.jpeg;Leonardo_DiCaprio;M;104;700;211;593
DontLookUp-121779.jpeg;Meryl_Streep;F;118;513;341;291
DontLookUp-122417.jpeg;Meryl_Streep;F;19;563;242;340
DontLookUp-129435.jpeg;Cate_Blanchett;F;68;700;175;593
DontLookUp-130696.jpeg;Leonardo_DiCaprio;M;43;538;266;315
DontLookUp-133793.jpeg;Leonardo_DiCaprio;M;40;759;428;297
DontLookUp-153834.jpeg;Rob_Morgan;M;19;588;242;365
DontLookUp-168076.jpeg;Meryl_Streep;F;118;799;304;613
DontLookUp-26738.jpeg;Meryl_Streep;F;63;768;138;693
DontLookUp-28831.jpeg;Leonardo_DiCaprio;M;98;572;284;386
DontLookUp-28935.jpeg;Meryl_Streep;F;80;652;155;577
DontLookUp-29895.jpeg;Meryl_Streep;F;72;718;146;643
DontLookUp-31058.jpeg;Meryl_Streep;F;24;683;153;554
DontLookUp-31385.jpeg;Meryl_Streep;F;63;660;138;585
DontLookUp-33587.jpeg;Meryl_Streep;F;116;484;206;394
DontLookUp-40953.jpeg;Leonardo_DiCaprio;M;47;631;202;476
DontLookUp-41183.jpeg;Leonardo_DiCaprio;M;116;597;270;442
DontLookUp-53651.jpeg;Leonardo_DiCaprio;M;56;330;163;223
DontLookUp-54560.jpeg;Rob_Morgan;M;86;544;176;454
DontLookUp-55492.jpeg;Rob_Morgan;M;66;643;156;554
DontLookUp-61890.jpeg;Leonardo_DiCaprio;M;80;700;187;593
DontLookUp-62696.jpeg;Leonardo_DiCaprio;M;47;648;202;494
DontLookUp-63364.jpeg;Leonardo_DiCaprio;M;140;736;247;629
DontLookUp-71875.jpeg;Meryl_Streep;F;98;631;253;476
DontLookUp-77642.jpeg;Meryl_Streep;F;96;414;186;325
DontLookUp-80326.jpeg;Leonardo_DiCaprio;M;57;593;242;407
DontLookUp-88546.jpeg;Rob_Morgan;M;77;613;263;428
DontLookUp-90423.jpeg;Leonardo_DiCaprio;M;82;795;350;527
DontLookUp-92783.jpeg;Rob_Morgan;M;76;434;166;344
DontLookUp-94098.jpeg;Rob_Morgan;M;68;266;291;43
DontLookUp-95370.jpeg;Rob_Morgan;M;86;494;176;404
