frame_name;actor_name;gender;top;right;bottom;left
CrazyStupidLove-118251.jpeg;Lio_Tipton;F;53;382;182;253
CrazyStupidLove-137251.jpeg;Steve_Carell;M;77;675;263;489
CrazyStupidLove-141251.jpeg;Steve_Carell;M;81;614;236;459
CrazyStupidLove-153001.jpeg;Lio_Tipton;F;81;545;236;390
CrazyStupidLove-158751.jpeg;Lio_Tipton;F;81;511;236;356
CrazyStupidLove-162751.jpeg;Steve_Carell;M;39;540;168;411
CrazyStupidLove-164751.jpeg;Lio_Tipton;F;44;605;152;497
CrazyStupidLove-39501.jpeg;Steve_Carell;M;47;322;202;167
CrazyStupidLove-72251.jpeg;Lio_Tipton;F;64;390;219;236
CrazyStupidLove-85501.jpeg;Steve_Carell;M;82;425;211;296
CrazyStupidLove-85751.jpeg;Steve_Carell;M;82;411;211;282
CrazyStupidLove-90751.jpeg;Steve_Carell;M;82;669;211;540
CrazyStupidLove-91251.jpeg;Steve_Carell;M;82;626;211;497
