frame_name;actor_name;gender;top;right;bottom;left
DeadpoolWolverine-114420.jpeg;Hugh_Jackman;M;98;442;253;287
DeadpoolWolverine-121672.jpeg;Hugh_Jackman;M;0;669;313;348
DeadpoolWolverine-122365.jpeg;Emma_Corrin;F;0;669;313;348
DeadpoolWolverine-123176.jpeg;Emma_Corrin;F;23;587;290;319
DeadpoolWolverine-123652.jpeg;Hugh_Jackman;M;98;408;253;253
DeadpoolWolverine-124094.jpeg;Hugh_Jackman;M;116;442;270;287
DeadpoolWolverine-125088.jpeg;Hugh_Jackman;M;96;339;225;210
DeadpoolWolverine-125716.jpeg;Hugh_Jackman;M;81;442;236;287
DeadpoolWolverine-126311.jpeg;Hugh_Jackman;M;82;411;211;282
DeadpoolWolverine-133031.jpeg;Matthew_Macfadyen;M;47;511;121;436
DeadpoolWolverine-133669.jpeg;Emma_Corrin;F;182;755;311;626
DeadpoolWolverine-134249.jpeg;Emma_Corrin;F;57;386;242;201
DeadpoolWolverine-139975.jpeg;Ryan_Reynolds;M;67;440;196;311
DeadpoolWolverine-140092.jpeg;Ryan_Reynolds;M;78;233;130;181
DeadpoolWolverine-141464.jpeg;Ryan_Reynolds;M;68;557;175;450
DeadpoolWolverine-141752.jpeg;Ryan_Reynolds;M;36;531;222;345
DeadpoolWolverine-168182.jpeg;Hugh_Jackman;M;82;354;211;225
DeadpoolWolverine-28775.jpeg;Matthew_Macfadyen;M;80;617;187;509
DeadpoolWolverine-28899.jpeg;Matthew_Macfadyen;M;59;515;122;453
DeadpoolWolverine-29225.jpeg;Matthew_Macfadyen;M;66;487;129;425
DeadpoolWolverine-34393.jpeg;Matthew_Macfadyen;M;66;504;156;414
DeadpoolWolverine-36806.jpeg;Matthew_Macfadyen;M;67;504;118;452
DeadpoolWolverine-38045.jpeg;Matthew_Macfadyen;M;81;597;236;442
DeadpoolWolverine-38787.jpeg;Matthew_Macfadyen;M;76;603;166;514
DeadpoolWolverine-48288.jpeg;Matthew_Macfadyen;M;47;511;202;356
DeadpoolWolverine-53038.jpeg;Hugh_Jackman;M;0;557;260;290
DeadpoolWolverine-58086.jpeg;Aaron_Stanford;M;81;580;236;425
DeadpoolWolverine-62740.jpeg;Hugh_Jackman;M;0;587;260;319
DeadpoolWolverine-63320.jpeg;Hugh_Jackman;M;68;588;291;365
DeadpoolWolverine-69000.jpeg;Emma_Corrin;F;47;580;202;425
DeadpoolWolverine-69173.jpeg;Emma_Corrin;F;81;425;236;270
DeadpoolWolverine-70188.jpeg;Emma_Corrin;F;113;560;188;486
DeadpoolWolverine-70958.jpeg;Hugh_Jackman;M;110;397;239;268
DeadpoolWolverine-73814.jpeg;Emma_Corrin;F;68;538;291;315
DeadpoolWolverine-74817.jpeg;Emma_Corrin;F;96;612;225;483
DeadpoolWolverine-86181.jpeg;Ryan_Reynolds;M;82;454;211;325
DeadpoolWolverine-88676.jpeg;Hugh_Jackman;M;96;554;225;425
DeadpoolWolverine-89148.jpeg;Hugh_Jackman;M;81;442;236;287
DeadpoolWolverine-89526.jpeg;Hugh_Jackman;M;23;676;290;409
DeadpoolWolverine-90424.jpeg;Hugh_Jackman;M;23;676;290;409
DeadpoolWolverine-90936.jpeg;Hugh_Jackman;M;0;646;260;379
DeadpoolWolverine-91457.jpeg;Hugh_Jackman;M;0;676;260;409
