frame_name;actor_name;gender;top;right;bottom;left
TheDescendants-100501.jpeg;Nick_Krause;M;53;440;182;311
TheDescendants-100751.jpeg;Nick_Krause;M;67;411;196;282
TheDescendants-101501.jpeg;Nick_Krause;M;98;428;284;242
TheDescendants-102001.jpeg;George_Clooney;M;26;404;116;315
TheDescendants-105501.jpeg;George_Clooney;M;93;637;316;414
TheDescendants-106251.jpeg;Nick_Krause;M;170;492;222;440
TheDescendants-107501.jpeg;Judy_Greer;F;72;585;146;511
TheDescendants-10751.jpeg;George_Clooney;M;68;426;175;318
TheDescendants-108751.jpeg;George_Clooney;M;67;368;196;239
TheDescendants-11001.jpeg;George_Clooney;M;68;450;175;342
TheDescendants-11251.jpeg;George_Clooney;M;68;402;175;294
TheDescendants-114001.jpeg;George_Clooney;M;63;598;360;277
TheDescendants-115251.jpeg;George_Clooney;M;23;527;290;260
TheDescendants-116001.jpeg;George_Clooney;M;57;593;242;407
TheDescendants-117751.jpeg;George_Clooney;M;76;344;166;255
TheDescendants-121001.jpeg;George_Clooney;M;67;640;196;511
TheDescendants-121001.jpeg;Shailene_Woodley;F;182;268;311;139
TheDescendants-121251.jpeg;George_Clooney;M;47;666;202;511
TheDescendants-121501.jpeg;George_Clooney;M;53;683;182;554
TheDescendants-121751.jpeg;Shailene_Woodley;F;139;268;268;139
TheDescendants-122251.jpeg;Judy_Greer;F;152;426;259;318
TheDescendants-123001.jpeg;Judy_Greer;F;175;426;283;318
TheDescendants-123251.jpeg;Judy_Greer;F;166;434;255;344
TheDescendants-124251.jpeg;George_Clooney;M;90;262;141;210
TheDescendants-125501.jpeg;George_Clooney;M;82;669;211;540
TheDescendants-126001.jpeg;George_Clooney;M;67;669;196;540
TheDescendants-127751.jpeg;George_Clooney;M;93;613;316;390
TheDescendants-128501.jpeg;Judy_Greer;F;68;662;291;439
TheDescendants-129001.jpeg;George_Clooney;M;57;675;242;489
TheDescendants-135001.jpeg;George_Clooney;M;98;442;253;287
TheDescendants-135751.jpeg;George_Clooney;M;81;408;236;253
TheDescendants-137001.jpeg;George_Clooney;M;30;287;184;132
TheDescendants-142001.jpeg;George_Clooney;M;67;669;196;540
TheDescendants-142501.jpeg;George_Clooney;M;130;643;204;569
TheDescendants-146001.jpeg;George_Clooney;M;92;581;199;474
TheDescendants-147001.jpeg;George_Clooney;M;30;605;66;569
TheDescendants-148751.jpeg;Judy_Greer;F;67;440;196;311
TheDescendants-149001.jpeg;Judy_Greer;F;66;354;156;265
TheDescendants-149251.jpeg;George_Clooney;M;53;411;182;282
TheDescendants-151001.jpeg;Judy_Greer;F;80;402;187;294
TheDescendants-151251.jpeg;George_Clooney;M;67;612;196;483
TheDescendants-151501.jpeg;George_Clooney;M;67;612;196;483
TheDescendants-151751.jpeg;Judy_Greer;F;68;366;175;259
TheDescendants-152001.jpeg;George_Clooney;M;81;614;236;459
TheDescendants-152251.jpeg;Judy_Greer;F;67;425;196;296
TheDescendants-152751.jpeg;George_Clooney;M;39;354;168;225
TheDescendants-153001.jpeg;Judy_Greer;F;81;442;236;287
TheDescendants-153251.jpeg;Judy_Greer;F;81;442;236;287
TheDescendants-153501.jpeg;Judy_Greer;F;81;425;236;270
TheDescendants-153751.jpeg;George_Clooney;M;67;397;196;268
TheDescendants-154251.jpeg;George_Clooney;M;98;407;284;221
TheDescendants-154501.jpeg;George_Clooney;M;77;510;263;324
TheDescendants-15501.jpeg;George_Clooney;M;27;562;348;241
TheDescendants-155251.jpeg;George_Clooney;M;66;374;156;285
TheDescendants-155501.jpeg;George_Clooney;M;98;448;284;262
TheDescendants-15751.jpeg;George_Clooney;M;55;444;130;370
TheDescendants-160001.jpeg;George_Clooney;M;57;428;242;242
TheDescendants-161251.jpeg;George_Clooney;M;116;408;270;253
TheDescendants-162751.jpeg;George_Clooney;M;108;386;151;343
TheDescendants-163251.jpeg;George_Clooney;M;122;405;166;362
TheDescendants-163501.jpeg;George_Clooney;M;137;400;180;357
TheDescendants-163751.jpeg;George_Clooney;M;127;439;170;395
TheDescendants-164251.jpeg;George_Clooney;M;132;448;175;405
TheDescendants-164751.jpeg;George_Clooney;M;127;443;170;400
TheDescendants-165001.jpeg;George_Clooney;M;132;448;175;405
TheDescendants-17251.jpeg;George_Clooney;M;93;489;316;266
TheDescendants-17751.jpeg;George_Clooney;M;82;527;350;260
TheDescendants-18251.jpeg;George_Clooney;M;52;527;320;260
TheDescendants-19001.jpeg;George_Clooney;M;93;489;316;266
TheDescendants-19251.jpeg;George_Clooney;M;68;489;291;266
TheDescendants-21001.jpeg;George_Clooney;M;55;585;130;511
TheDescendants-21501.jpeg;George_Clooney;M;77;551;263;366
TheDescendants-22251.jpeg;George_Clooney;M;98;572;284;386
TheDescendants-23251.jpeg;George_Clooney;M;118;655;304;469
TheDescendants-24001.jpeg;George_Clooney;M;98;613;284;428
TheDescendants-24251.jpeg;George_Clooney;M;80;641;187;533
TheDescendants-30251.jpeg;George_Clooney;M;39;446;101;384
TheDescendants-30501.jpeg;George_Clooney;M;118;448;304;262
TheDescendants-34251.jpeg;George_Clooney;M;44;497;152;390
TheDescendants-38251.jpeg;Shailene_Woodley;F;201;655;360;469
TheDescendants-39001.jpeg;George_Clooney;M;56;426;163;318
TheDescendants-39751.jpeg;George_Clooney;M;66;593;156;504
TheDescendants-40501.jpeg;George_Clooney;M;68;629;175;521
TheDescendants-40751.jpeg;George_Clooney;M;116;631;270;476
TheDescendants-41001.jpeg;George_Clooney;M;66;613;156;524
TheDescendants-41251.jpeg;George_Clooney;M;66;613;156;524
TheDescendants-41501.jpeg;George_Clooney;M;68;617;175;509
TheDescendants-42751.jpeg;George_Clooney;M;56;605;163;497
TheDescendants-44001.jpeg;George_Clooney;M;57;572;242;386
TheDescendants-45001.jpeg;George_Clooney;M;77;510;263;324
TheDescendants-47251.jpeg;George_Clooney;M;77;448;263;262
TheDescendants-48001.jpeg;George_Clooney;M;68;588;291;365
TheDescendants-50501.jpeg;George_Clooney;M;93;538;316;315
TheDescendants-51001.jpeg;George_Clooney;M;93;563;316;340
TheDescendants-51251.jpeg;George_Clooney;M;93;588;316;365
TheDescendants-56251.jpeg;George_Clooney;M;67;583;196;454
TheDescendants-58501.jpeg;Nick_Krause;M;80;356;142;294
TheDescendants-61001.jpeg;Nick_Krause;M;98;253;253;98
TheDescendants-63751.jpeg;George_Clooney;M;52;706;320;438
TheDescendants-64251.jpeg;George_Clooney;M;23;825;290;557
TheDescendants-67001.jpeg;George_Clooney;M;90;389;126;353
TheDescendants-68001.jpeg;George_Clooney;M;56;434;146;344
TheDescendants-68751.jpeg;George_Clooney;M;81;494;236;339
TheDescendants-69501.jpeg;George_Clooney;M;57;634;242;448
TheDescendants-70251.jpeg;George_Clooney;M;30;378;105;303
TheDescendants-72251.jpeg;Shailene_Woodley;F;81;614;236;459
TheDescendants-76751.jpeg;George_Clooney;M;98;494;253;339
TheDescendants-77001.jpeg;George_Clooney;M;81;339;236;184
TheDescendants-81251.jpeg;George_Clooney;M;92;485;199;378
TheDescendants-81751.jpeg;George_Clooney;M;76;474;166;384
TheDescendants-82501.jpeg;George_Clooney;M;98;459;253;304
TheDescendants-82751.jpeg;Shailene_Woodley;F;68;605;175;497
TheDescendants-83751.jpeg;Shailene_Woodley;F;130;504;182;452
TheDescendants-89001.jpeg;George_Clooney;M;96;285;186;195
TheDescendants-92251.jpeg;George_Clooney;M;64;304;219;150
TheDescendants-95251.jpeg;George_Clooney;M;93;464;316;241
TheDescendants-95501.jpeg;George_Clooney;M;118;510;304;324
TheDescendants-96251.jpeg;George_Clooney;M;80;386;155;312
TheDescendants-98751.jpeg;Nick_Krause;M;30;408;184;253
TheDescendants-99251.jpeg;Nick_Krause;M;53;454;182;325
