frame_name;actor_name;gender;top;right;bottom;left
TheWreckingCrew-105092.jpeg;Jason_Momoa;M;27;562;348;241
TheWreckingCrew-117989.jpeg;Jason_Momoa;M;63;403;138;328
TheWreckingCrew-118309.jpeg;Jason_Momoa;M;36;551;222;366
TheWreckingCrew-118525.jpeg;Jason_Momoa;M;64;597;219;442
TheWreckingCrew-130160.jpeg;Jacob_Batalon;M;80;619;155;544
TheWreckingCrew-130272.jpeg;Jacob_Batalon;M;80;610;155;536
TheWreckingCrew-130399.jpeg;Jacob_Batalon;M;80;610;155;536
TheWreckingCrew-135255.jpeg;Dave_Bautista;M;93;712;316;489
TheWreckingCrew-160083.jpeg;Temuera_Morrison;M;57;428;242;242
TheWreckingCrew-160607.jpeg;Temuera_Morrison;M;86;409;122;373
TheWreckingCrew-160709.jpeg;Temuera_Morrison;M;57;613;242;428
TheWreckingCrew-162319.jpeg;Jason_Momoa;M;68;637;291;414
TheWreckingCrew-18210.jpeg;Jason_Momoa;M;64;322;219;167
TheWreckingCrew-18656.jpeg;Jason_Momoa;M;77;407;263;221
TheWreckingCrew-18847.jpeg;Jason_Momoa;M;57;407;242;221
TheWreckingCrew-22355.jpeg;Jason_Momoa;M;56;534;146;444
TheWreckingCrew-32233.jpeg;Jason_Momoa;M;76;305;166;215
TheWreckingCrew-32692.jpeg;Jason_Momoa;M;80;294;187;187
TheWreckingCrew-33046.jpeg;Jason_Momoa;M;106;265;196;175
TheWreckingCrew-33249.jpeg;Jason_Momoa;M;96;397;225;268
TheWreckingCrew-33359.jpeg;Jason_Momoa;M;116;390;270;236
TheWreckingCrew-33458.jpeg;Jason_Momoa;M;80;330;187;223
TheWreckingCrew-33667.jpeg;Jason_Momoa;M;44;330;152;223
TheWreckingCrew-34200.jpeg;Jason_Momoa;M;66;335;156;245
TheWreckingCrew-34316.jpeg;Jason_Momoa;M;56;295;146;205
TheWreckingCrew-34655.jpeg;Jason_Momoa;M;68;464;291;241
TheWreckingCrew-35262.jpeg;Jason_Momoa;M;76;325;166;235
TheWreckingCrew-36902.jpeg;Jason_Momoa;M;98;469;284;283
TheWreckingCrew-37865.jpeg;Jason_Momoa;M;122;474;184;411
TheWreckingCrew-38279.jpeg;Jason_Momoa;M;47;597;202;442
TheWreckingCrew-39211.jpeg;Jason_Momoa;M;67;454;196;325
TheWreckingCrew-39715.jpeg;Jason_Momoa;M;77;551;263;366
TheWreckingCrew-52843.jpeg;Jacob_Batalon;M;56;390;163;282
TheWreckingCrew-53436.jpeg;Jacob_Batalon;M;82;454;211;325
TheWreckingCrew-53532.jpeg;Jacob_Batalon;M;67;468;196;339
TheWreckingCrew-53679.jpeg;Jacob_Batalon;M;67;468;196;339
TheWreckingCrew-54225.jpeg;Jacob_Batalon;M;64;476;219;322
TheWreckingCrew-63112.jpeg;Jason_Momoa;M;110;669;239;540
TheWreckingCrew-63292.jpeg;Jason_Momoa;M;82;640;211;511
TheWreckingCrew-73156.jpeg;Jason_Momoa;M;64;562;219;408
TheWreckingCrew-86720.jpeg;Jason_Momoa;M;76;424;166;335
TheWreckingCrew-90550.jpeg;Jason_Momoa;M;68;464;291;241
TheWreckingCrew-90665.jpeg;Jason_Momoa;M;98;469;284;283
TheWreckingCrew-93311.jpeg;Claes_Bang;M;77;469;263;283
TheWreckingCrew-93461.jpeg;Jason_Momoa;M;104;330;211;223
TheWreckingCrew-94411.jpeg;Jason_Momoa;M;106;354;196;265
TheWreckingCrew-94587.jpeg;Claes_Bang;M;104;581;211;474
TheWreckingCrew-94856.jpeg;Claes_Bang;M;96;526;225;397
TheWreckingCrew-95007.jpeg;Jason_Momoa;M;104;414;211;306
TheWreckingCrew-95424.jpeg;Jason_Momoa;M;82;468;211;339
TheWreckingCrew-95545.jpeg;Jason_Momoa;M;86;474;176;384
TheWreckingCrew-95657.jpeg;Claes_Bang;M;57;613;242;428
TheWreckingCrew-95744.jpeg;Claes_Bang;M;116;521;223;414
TheWreckingCrew-96071.jpeg;Claes_Bang;M;82;483;211;354
TheWreckingCrew-96152.jpeg;Jason_Momoa;M;0;476;150;322
TheWreckingCrew-96310.jpeg;Claes_Bang;M;96;454;225;325
TheWreckingCrew-96405.jpeg;Claes_Bang;M;96;440;225;311
TheWreckingCrew-96656.jpeg;Claes_Bang;M;56;474;163;366
TheWreckingCrew-97015.jpeg;Claes_Bang;M;57;510;242;324
